,GENE NAME,GENE ID
10575,NKX6-3,ENSG00000165066
10576,NLE1,ENSG00000073536
10577,NLGN1,ENSG00000169760
10578,NLGN2,ENSG00000169992
10579,NLGN3,ENSG00000196338
10580,NLGN4X,ENSG00000146938
10581,NLGN4Y,ENSG00000165246
10582,NLK,ENSG00000087095
10583,NLN,ENSG00000123213
10584,NLRC3,ENSG00000167984
10585,NLRC4,ENSG00000091106
10586,NLRC5,ENSG00000140853
10587,NLRP1,ENSG00000091592
10588,NLRP2,ENSG00000022556
10589,NLRP2B,ENSG00000215174
10590,NLRP3,ENSG00000162711
10591,NLRP4,ENSG00000160505
10592,NLRP5,ENSG00000171487
10593,NLRP6,ENSG00000174885
10594,NLRP7,ENSG00000167634
10595,NLRP8,ENSG00000179709
10596,NLRP9,ENSG00000185792
10597,NLRP10,ENSG00000182261
10598,NLRP11,ENSG00000179873
10599,NLRP12,ENSG00000142405
10600,NLRP13,ENSG00000173572
10601,NLRP14,ENSG00000158077
10602,NLRX1,ENSG00000160703
10603,NMB,ENSG00000197696
10604,NMBR,ENSG00000135577
10605,NMD3,ENSG00000169251
10606,NME1,ENSG00000239672
10607,NME2,ENSG00000243678
10608,NME3,ENSG00000103024
10609,NME4,ENSG00000103202
10610,NME5,ENSG00000112981
10611,NME6,ENSG00000172113
10612,NME7,ENSG00000143156
10613,NME8,ENSG00000086288
10614,NME9,ENSG00000181322
10615,NMI,ENSG00000123609
10616,NMNAT1,ENSG00000173614
10617,NMNAT2,ENSG00000157064
10618,NMNAT3,ENSG00000163864
10619,NMRAL1,ENSG00000153406
10620,NMRK1,ENSG00000106733
10621,NMRK2,ENSG00000077009
10622,NMS,ENSG00000204640
10623,NMT1,ENSG00000136448
10624,NMT2,ENSG00000152465
10625,NMU,ENSG00000109255
10626,NMUR1,ENSG00000171596
10627,NMUR2,ENSG00000132911
10628,NNAT,ENSG00000053438
10629,NNMT,ENSG00000166741
10630,NNT,ENSG00000112992
10631,NOA1,ENSG00000084092
10632,NOB1,ENSG00000141101
10633,NOBOX,ENSG00000106410
10634,NOC2L,ENSG00000188976
10635,NOC3L,ENSG00000173145
10636,NOC4L,ENSG00000184967
10637,NOCT,ENSG00000151014
10638,NOD1,ENSG00000106100
10639,NOD2,ENSG00000167207
10640,NODAL,ENSG00000156574
10641,NOG,ENSG00000183691
10642,NOL3,ENSG00000140939
10643,NOL4,ENSG00000101746
10644,NOL4L,ENSG00000197183
10645,NOL6,ENSG00000165271
10646,NOL7,ENSG00000225921
10647,NOL8,ENSG00000198000
10648,NOL9,ENSG00000162408
10649,NOL10,ENSG00000115761
10650,NOL11,ENSG00000130935
10651,NOL12,ENSG00000273899
10652,NOLC1,ENSG00000166197
10653,NOM1,ENSG00000146909
10654,NOMO1,ENSG00000103512
10655,NOMO2,ENSG00000185164
10656,NOMO3,ENSG00000103226
10657,NONO,ENSG00000147140
10658,NOP2,ENSG00000111641
10659,NOP9,ENSG00000196943
10660,NOP10,ENSG00000182117
10661,NOP14,ENSG00000087269
10662,NOP16,ENSG00000048162
10663,NOP53,ENSG00000105373
10664,NOP56,ENSG00000101361
10665,NOP58,ENSG00000055044
10666,NOPCHAP1,ENSG00000151131
10667,NOS1,ENSG00000089250
10668,NOS1AP,ENSG00000198929
10669,NOS2,ENSG00000007171
10670,NOS3,ENSG00000164867
10671,NOSIP,ENSG00000142546
10672,NOSTRIN,ENSG00000163072
10673,NOTCH1,ENSG00000148400
10674,NOTCH2,ENSG00000134250
10675,NOTCH2NLA,ENSG00000264343
10676,NOTCH2NLB,ENSG00000286019
10677,NOTCH2NLC,ENSG00000286219
10678,NOTCH2NLR,ENSG00000286106
10679,NOTCH3,ENSG00000074181
10680,NOTCH4,ENSG00000204301
10681,NOTO,ENSG00000214513
10682,NOTUM,ENSG00000185269
10683,NOVA1,ENSG00000139910
10684,NOVA2,ENSG00000104967
10685,NOX1,ENSG00000007952
10686,NOX3,ENSG00000074771
10687,NOX4,ENSG00000086991
10688,NOX5,ENSG00000255346
10689,NOXA1,ENSG00000188747
10690,NOXO1,ENSG00000196408
10691,NOXRED1,ENSG00000165555
10692,NPAP1,ENSG00000185823
10693,NPAP1L,ENSG00000278499
10694,NPAS1,ENSG00000130751
10695,NPAS2,ENSG00000170485
10696,NPAS3,ENSG00000151322
10697,NPAS4,ENSG00000174576
10698,NPAT,ENSG00000149308
10699,NPB,ENSG00000183979
10700,NPBWR1,ENSG00000288611
10701,NPBWR2,ENSG00000125522
10702,NPC1,ENSG00000141458
10703,NPC1L1,ENSG00000015520
10704,NPC2,ENSG00000119655
10705,NPDC1,ENSG00000107281
10706,NPEPL1,ENSG00000215440
10707,NPEPPS,ENSG00000141279
10708,NPFF,ENSG00000139574
10709,NPFFR1,ENSG00000148734
10710,NPFFR2,ENSG00000056291
10711,NPHP1,ENSG00000144061
10712,NPHP3,ENSG00000113971
10713,NPHP4,ENSG00000131697
10714,NPHS1,ENSG00000161270
10715,NPHS2,ENSG00000116218
10716,NPIPA1,ENSG00000183426
10717,NPIPA2,ENSG00000254852
10718,NPIPA3,ENSG00000224712
10719,NPIPA5,ENSG00000183793
10720,NPIPA7,ENSG00000214967
10721,NPIPA8,ENSG00000214940
10722,NPIPA9,ENSG00000233024
10723,NPIPB2,ENSG00000234719
10724,NPIPB3,ENSG00000169246
10725,NPIPB4,ENSG00000185864
10726,NPIPB5,ENSG00000243716
10727,NPIPB6,ENSG00000198156
10728,NPIPB7,ENSG00000233232
10729,NPIPB8,ENSG00000255524
10730,NPIPB9,ENSG00000196993
10731,NPIPB11,ENSG00000254206
10732,NPIPB12,ENSG00000169203
10733,NPIPB13,ENSG00000198064
10734,NPIPB15,ENSG00000196436
10735,NPL,ENSG00000135838
10736,NPLOC4,ENSG00000182446
10737,NPM1,ENSG00000181163
10738,NPM2,ENSG00000158806
10739,NPM3,ENSG00000107833
10740,NPNT,ENSG00000168743
10741,NPPA,ENSG00000175206
10742,NPPB,ENSG00000120937
10743,NPPC,ENSG00000163273
10744,NPR1,ENSG00000169418
10745,NPR2,ENSG00000159899
10746,NPR3,ENSG00000113389
10747,NPRL2,ENSG00000114388
10748,NPRL3,ENSG00000103148
10749,NPS,ENSG00000214285
10750,NPSR1,ENSG00000187258
10751,NPTN,ENSG00000156642
10752,NPTX1,ENSG00000171246
10753,NPTX2,ENSG00000106236
10754,NPTXR,ENSG00000221890
10755,NPVF,ENSG00000105954
10756,NPW,ENSG00000183971
10757,NPY,ENSG00000122585
10758,NPY1R,ENSG00000164128
10759,NPY2R,ENSG00000185149
10760,NPY4R,ENSG00000204174
10761,NPY4R2,ENSG00000264717
10762,NPY5R,ENSG00000164129
10763,NQO1,ENSG00000181019
10764,NQO2,ENSG00000124588
10765,NR1D1,ENSG00000126368
10766,NR1D2,ENSG00000174738
10767,NR1H2,ENSG00000131408
10768,NR1H3,ENSG00000025434
10769,NR1H4,ENSG00000012504
10770,NR1I2,ENSG00000144852
10771,NR1I3,ENSG00000143257
10772,NR2C1,ENSG00000120798
10773,NR2C2,ENSG00000177463
10774,NR2C2AP,ENSG00000184162
10775,NR2E1,ENSG00000112333
10776,NR2E3,ENSG00000278570
10777,NR2F1,ENSG00000175745
10778,NR2F2,ENSG00000185551
10779,NR2F6,ENSG00000160113
10780,NR3C1,ENSG00000113580
10781,NR3C2,ENSG00000151623
10782,NR4A1,ENSG00000123358
10783,NR4A2,ENSG00000153234
10784,NR4A3,ENSG00000119508
10785,NR5A1,ENSG00000136931
10786,NR5A2,ENSG00000116833
10787,NR6A1,ENSG00000148200
10788,NRAP,ENSG00000197893
10789,NRARP,ENSG00000198435
10790,NRAS,ENSG00000213281
10791,NR0B1,ENSG00000169297
10792,NR0B2,ENSG00000131910
10793,NRBF2,ENSG00000148572
10794,NRBP1,ENSG00000115216
10795,NRBP2,ENSG00000185189
10796,NRCAM,ENSG00000091129
10797,NRDC,ENSG00000078618
10798,NRDE2,ENSG00000119720
10799,NREP,ENSG00000134986
10800,NRF1,ENSG00000106459
10801,NRG1,ENSG00000157168
10802,NRG2,ENSG00000158458
10803,NRG3,ENSG00000185737
10804,NRG4,ENSG00000169752
10805,NRGN,ENSG00000154146
10806,NRIP1,ENSG00000180530
10807,NRIP2,ENSG00000053702
10808,NRIP3,ENSG00000175352
10809,NRK,ENSG00000123572
10810,NRL,ENSG00000129535
10811,NRM,ENSG00000137404
10812,NRN1,ENSG00000124785
10813,NRN1L,ENSG00000188038
10814,NRP1,ENSG00000099250
10815,NRP2,ENSG00000118257
10816,NRROS,ENSG00000174004
10817,NRSN1,ENSG00000152954
10818,NRSN2,ENSG00000125841
10819,NRTN,ENSG00000171119
10820,NRXN1,ENSG00000179915
10821,NRXN2,ENSG00000110076
10822,NRXN3,ENSG00000021645
10823,NSA2,ENSG00000164346
10824,NSD1,ENSG00000165671
10825,NSD2,ENSG00000109685
10826,NSD3,ENSG00000147548
10827,NSDHL,ENSG00000147383
10828,NSF,ENSG00000073969
10829,NSFL1C,ENSG00000088833
10830,NSG1,ENSG00000168824
10831,NSG2,ENSG00000170091
10832,NSL1,ENSG00000117697
10833,NSMAF,ENSG00000035681
10834,NSMCE1,ENSG00000169189
10835,NSMCE2,ENSG00000156831
10836,NSMCE3,ENSG00000185115
10837,NSMCE4A,ENSG00000107672
10838,NSMF,ENSG00000165802
10839,NSRP1,ENSG00000126653
10840,NSUN2,ENSG00000037474
10841,NSUN3,ENSG00000178694
10842,NSUN4,ENSG00000117481
10843,NSUN5,ENSG00000130305
10844,NSUN6,ENSG00000241058
10845,NSUN7,ENSG00000179299
10846,NT5C,ENSG00000125458
10847,NT5C1A,ENSG00000116981
10848,NT5C1B,ENSG00000185013
10849,NT5C2,ENSG00000076685
10850,NT5C3A,ENSG00000122643
10851,NT5C3B,ENSG00000141698
10852,NT5DC1,ENSG00000178425
10853,NT5DC2,ENSG00000168268
10854,NT5DC3,ENSG00000111696
10855,NT5DC4,ENSG00000144130
10856,NT5E,ENSG00000135318
10857,NT5M,ENSG00000205309
10858,NTAN1,ENSG00000157045
10859,NTAQ1,ENSG00000156795
10860,NTF3,ENSG00000185652
10861,NTF4,ENSG00000225950
10862,NTHL1,ENSG00000065057
10863,NTM,ENSG00000182667
10864,NTMT1,ENSG00000148335
10865,NTMT2,ENSG00000203740
10866,NTN1,ENSG00000065320
10867,NTN3,ENSG00000162068
10868,NTN4,ENSG00000074527
10869,NTN5,ENSG00000142233
10870,NTNG1,ENSG00000162631
10871,NTNG2,ENSG00000196358
10872,NTPCR,ENSG00000135778
10873,NTRK1,ENSG00000198400
10874,NTRK2,ENSG00000148053
10875,NTRK3,ENSG00000140538
10876,NTS,ENSG00000133636
10877,NTSR1,ENSG00000101188
10878,NTSR2,ENSG00000169006
10879,NUAK1,ENSG00000074590
10880,NUAK2,ENSG00000163545
10881,NUB1,ENSG00000013374
10882,NUBP1,ENSG00000103274
10883,NUBP2,ENSG00000095906
10884,NUBPL,ENSG00000151413
10885,NUCB1,ENSG00000104805
10886,NUCB2,ENSG00000070081
10887,NUCKS1,ENSG00000069275
10888,NUDC,ENSG00000090273
10889,NUDCD1,ENSG00000120526
10890,NUDCD2,ENSG00000170584
10891,NUDCD3,ENSG00000015676
10892,NUDT1,ENSG00000106268
10893,NUDT2,ENSG00000164978
10894,NUDT3,ENSG00000272325
10895,NUDT4,ENSG00000173598
10896,NUDT4B,ENSG00000177144
10897,NUDT5,ENSG00000165609
10898,NUDT6,ENSG00000170917
10899,NUDT7,ENSG00000140876
10900,NUDT8,ENSG00000167799
10901,NUDT9,ENSG00000170502
10902,NUDT10,ENSG00000122824
10903,NUDT11,ENSG00000196368
10904,NUDT12,ENSG00000112874
10905,NUDT13,ENSG00000166321
10906,NUDT14,ENSG00000183828
10907,NUDT15,ENSG00000136159
10908,NUDT16,ENSG00000198585
10909,NUDT16L1,ENSG00000168101
10910,NUDT17,ENSG00000186364
10911,NUDT18,ENSG00000275074
10912,NUDT19,ENSG00000213965
10913,NUDT21,ENSG00000167005
10914,NUDT22,ENSG00000149761
10915,NUF2,ENSG00000143228
10916,NUFIP1,ENSG00000083635
10917,NUFIP2,ENSG00000108256
10918,NUGGC,ENSG00000189233
10919,NUMA1,ENSG00000137497
10920,NUMB,ENSG00000133961
10921,NUMBL,ENSG00000105245
10922,NUP35,ENSG00000163002
10923,NUP37,ENSG00000075188
10924,NUP42,ENSG00000136243
10925,NUP43,ENSG00000120253
10926,NUP50,ENSG00000093000
10927,NUP54,ENSG00000138750
10928,NUP58,ENSG00000139496
10929,NUP62,ENSG00000213024
10930,NUP62CL,ENSG00000198088
10931,NUP85,ENSG00000125450
10932,NUP88,ENSG00000108559
10933,NUP93,ENSG00000102900
10934,NUP98,ENSG00000110713
10935,NUP107,ENSG00000111581
10936,NUP133,ENSG00000069248
10937,NUP153,ENSG00000124789
10938,NUP155,ENSG00000113569
10939,NUP160,ENSG00000030066
10940,NUP188,ENSG00000095319
10941,NUP205,ENSG00000155561
10942,NUP210,ENSG00000132182
10943,NUP210L,ENSG00000143552
10944,NUP214,ENSG00000126883
10945,NUPR1,ENSG00000176046
10946,NUPR2,ENSG00000185290
10947,NUS1,ENSG00000153989
10948,NUSAP1,ENSG00000137804
10949,NUTF2,ENSG00000102898
10950,NUTM1,ENSG00000184507
10951,NUTM2A,ENSG00000184923
10952,NUTM2B,ENSG00000188199
10953,NUTM2D,ENSG00000214562
10954,NUTM2E,ENSG00000228570
10955,NUTM2F,ENSG00000130950
10956,NUTM2G,ENSG00000188152
10957,NVL,ENSG00000143748
10958,NWD1,ENSG00000188039
10959,NWD2,ENSG00000174145
10960,NXF1,ENSG00000162231
10961,NXF2,ENSG00000269405
10962,NXF2B,ENSG00000269437
10963,NXF3,ENSG00000147206
10964,NXF5,ENSG00000126952
10965,NXN,ENSG00000167693
10966,NXNL1,ENSG00000171773
10967,NXNL2,ENSG00000130045
10968,NXPE1,ENSG00000095110
10969,NXPE2,ENSG00000204361
10970,NXPE3,ENSG00000144815
10971,NXPE4,ENSG00000137634
10972,NXPH1,ENSG00000122584
10973,NXPH2,ENSG00000144227
10974,NXPH3,ENSG00000182575
10975,NXPH4,ENSG00000182379
10976,NXT1,ENSG00000132661
10977,NXT2,ENSG00000101888
10978,NYAP1,ENSG00000166924
10979,NYAP2,ENSG00000144460
10980,NYNRIN,ENSG00000205978
10981,NYX,ENSG00000188937
10982,OAF,ENSG00000184232
10983,OARD1,ENSG00000124596
10984,OAS1,ENSG00000089127
10985,OAS2,ENSG00000111335
10986,OAS3,ENSG00000111331
10987,OASL,ENSG00000135114
10988,OAT,ENSG00000065154
10989,OAZ1,ENSG00000104904
10990,OAZ2,ENSG00000180304
10991,OAZ3,ENSG00000143450
10992,OBI1,ENSG00000152193
10993,OBP2A,ENSG00000122136
10994,OBP2B,ENSG00000171102
10995,OBSCN,ENSG00000154358
10996,OBSL1,ENSG00000124006
10997,OC90,ENSG00000253117
10998,OCA2,ENSG00000104044
10999,OCEL1,ENSG00000099330
11000,OCIAD1,ENSG00000109180
11001,OCIAD2,ENSG00000145247
11002,OCLN,ENSG00000197822
11003,OCM,ENSG00000122543
11004,OCM2,ENSG00000135175
11005,OCRL,ENSG00000122126
11006,OCSTAMP,ENSG00000149635
11007,ODAD1,ENSG00000105479
11008,ODAD2,ENSG00000169126
11009,ODAD3,ENSG00000198003
11010,ODAD4,ENSG00000204815
11011,ODAM,ENSG00000109205
11012,ODAPH,ENSG00000174792
11013,ODC1,ENSG00000115758
11014,ODF1,ENSG00000155087
11015,ODF2,ENSG00000136811
11016,ODF2L,ENSG00000122417
11017,ODF3,ENSG00000177947
11018,ODF3B,ENSG00000177989
11019,ODF3L1,ENSG00000182950
11020,ODF3L2,ENSG00000181781
11021,ODF4,ENSG00000184650
11022,ODR4,ENSG00000157181
11023,OFD1,ENSG00000046651
11024,OGA,ENSG00000198408
11025,OGDH,ENSG00000105953
11026,OGDHL,ENSG00000197444
11027,OGFOD1,ENSG00000087263
11028,OGFOD2,ENSG00000111325
11029,OGFOD3,ENSG00000181396
11030,OGFR,ENSG00000060491
11031,OGFRL1,ENSG00000119900
11032,OGG1,ENSG00000114026
11033,OGN,ENSG00000106809
11034,OGT,ENSG00000147162
11035,OIP5,ENSG00000104147
11036,OIT3,ENSG00000138315
11037,OLA1,ENSG00000138430
11038,OLAH,ENSG00000152463
11039,OLFM1,ENSG00000130558
11040,OLFM2,ENSG00000105088
11041,OLFM3,ENSG00000118733
11042,OLFM4,ENSG00000102837
11043,OLFML1,ENSG00000183801
11044,OLFML2A,ENSG00000185585
11045,OLFML2B,ENSG00000162745
11046,OLFML3,ENSG00000116774
11047,OLIG1,ENSG00000184221
11048,OLIG2,ENSG00000205927
11049,OLIG3,ENSG00000177468
11050,OLR1,ENSG00000173391
11051,OMA1,ENSG00000162600
11052,OMD,ENSG00000127083
11053,OMG,ENSG00000126861
11054,OMP,ENSG00000254550
11055,ONECUT1,ENSG00000169856
11056,ONECUT2,ENSG00000119547
11057,ONECUT3,ENSG00000205922
11058,OOEP,ENSG00000203907
11059,OOSP1,ENSG00000284873
11060,OOSP2,ENSG00000149507
11061,OOSP3,ENSG00000285231
11062,OOSP4A,ENSG00000285010
11063,OOSP4B,ENSG00000255393
11064,OPA1,ENSG00000198836
11065,OPA3,ENSG00000125741
11066,OPALIN,ENSG00000197430
11067,OPCML,ENSG00000183715
11068,OPHN1,ENSG00000079482
11069,OPLAH,ENSG00000178814
11070,OPN1LW,ENSG00000102076
11071,OPN1MW,ENSG00000268221
11072,OPN1MW2,ENSG00000166160
11073,OPN1MW3,ENSG00000269433
11074,OPN1SW,ENSG00000128617
11075,OPN3,ENSG00000054277
11076,OPN4,ENSG00000122375
11077,OPN5,ENSG00000124818
11078,OPRD1,ENSG00000116329
11079,OPRK1,ENSG00000082556
11080,OPRL1,ENSG00000125510
11081,OPRM1,ENSG00000112038
11082,OPRPN,ENSG00000171199
11083,OPTC,ENSG00000188770
11084,OPTN,ENSG00000123240
11085,OR1A1,ENSG00000172146
11086,OR1A2,ENSG00000172150
11087,OR1B1,ENSG00000280094
11088,OR1C1,ENSG00000221888
11089,OR1D2,ENSG00000184166
11090,OR1D4,ENSG00000255095
11091,OR1D5,ENSG00000262628
11092,OR1E1,ENSG00000180016
11093,OR1E2,ENSG00000127780
11094,OR1E3,ENSG00000142163
11095,OR1F1,ENSG00000168124
11096,OR1G1,ENSG00000183024
11097,OR1I1,ENSG00000094661
11098,OR1J1,ENSG00000136834
11099,OR1J2,ENSG00000197233
11100,OR1J4,ENSG00000239590
11101,OR1K1,ENSG00000165204
11102,OR1L1,ENSG00000173679
11103,OR1L3,ENSG00000171481
11104,OR1L4,ENSG00000136939
11105,OR1L6,ENSG00000171459
11106,OR1L8,ENSG00000171496
11107,OR1M1,ENSG00000170929
11108,OR1N1,ENSG00000171505
11109,OR1N2,ENSG00000171501
11110,OR1P1,ENSG00000262085
11111,OR1Q1,ENSG00000165202
11112,OR1S1,ENSG00000280204
11113,OR1S2,ENSG00000197887
11114,OR2A1,ENSG00000221970
11115,OR2A2,ENSG00000221989
11116,OR2A4,ENSG00000180658
11117,OR2A5,ENSG00000221836
11118,OR2A7,ENSG00000243896
11119,OR2A12,ENSG00000221858
11120,OR2A14,ENSG00000221938
11121,OR2A25,ENSG00000221933
11122,OR2A42,ENSG00000212807
11123,OR2AE1,ENSG00000244623
11124,OR2AG1,ENSG00000279486
11125,OR2AG2,ENSG00000188124
11126,OR2AJ1,ENSG00000177275
11127,OR2AK2,ENSG00000187080
11128,OR2AP1,ENSG00000179615
11129,OR2AT4,ENSG00000171561
11130,OR2B2,ENSG00000168131
11131,OR2B3,ENSG00000204703
11132,OR2B6,ENSG00000124657
11133,OR2B11,ENSG00000177535
11134,OR2C1,ENSG00000168158
11135,OR2C3,ENSG00000196242
11136,OR2D2,ENSG00000166368
11137,OR2D3,ENSG00000178358
11138,OR2F1,ENSG00000213215
11139,OR2F2,ENSG00000221910
11140,OR2G2,ENSG00000177489
11141,OR2G3,ENSG00000177476
11142,OR2G6,ENSG00000188558
11143,OR2H1,ENSG00000204688
11144,OR2H2,ENSG00000204657
11145,OR2J1,ENSG00000204702
11146,OR2J2,ENSG00000204700
11147,OR2J3,ENSG00000204701
11148,OR2K2,ENSG00000171133
11149,OR2L2,ENSG00000203663
11150,OR2L3,ENSG00000198128
11151,OR2L5,ENSG00000197454
11152,OR2L8,ENSG00000279263
11153,OR2L13,ENSG00000196071
11154,OR2M2,ENSG00000198601
11155,OR2M3,ENSG00000228198
11156,OR2M4,ENSG00000171180
11157,OR2M5,ENSG00000162727
11158,OR2M7,ENSG00000177186
11159,OR2S2,ENSG00000278889
11160,OR2T1,ENSG00000175143
11161,OR2T2,ENSG00000196240
11162,OR2T3,ENSG00000196539
11163,OR2T4,ENSG00000196944
11164,OR2T5,ENSG00000203661
11165,OR2T6,ENSG00000198104
11166,OR2T7,ENSG00000227152
11167,OR2T8,ENSG00000177462
11168,OR2T10,ENSG00000184022
11169,OR2T11,ENSG00000279301
11170,OR2T12,ENSG00000177201
11171,OR2T27,ENSG00000187701
11172,OR2T29,ENSG00000182783
11173,OR2T33,ENSG00000177212
11174,OR2T34,ENSG00000183310
11175,OR2T35,ENSG00000177151
11176,OR2V1,ENSG00000185372
11177,OR2V2,ENSG00000182613
11178,OR2W1,ENSG00000204704
11179,OR2W3,ENSG00000238243
11180,OR2Y1,ENSG00000174339
11181,OR2Z1,ENSG00000181733
11182,OR3A1,ENSG00000180090
11183,OR3A2,ENSG00000221882
11184,OR3A3,ENSG00000159961
11185,OR4A5,ENSG00000221840
11186,OR4A8,ENSG00000225997
11187,OR4A15,ENSG00000181958
11188,OR4A16,ENSG00000181961
11189,OR4A47,ENSG00000237388
11190,OR4B1,ENSG00000175619
11191,OR4C3,ENSG00000176547
11192,OR4C5,ENSG00000176540
11193,OR4C6,ENSG00000181903
11194,OR4C11,ENSG00000172188
11195,OR4C12,ENSG00000221954
11196,OR4C13,ENSG00000258817
11197,OR4C15,ENSG00000181939
11198,OR4C16,ENSG00000279514
11199,OR4C45,ENSG00000260811
11200,OR4C46,ENSG00000185926
11201,OR4D1,ENSG00000141194
11202,OR4D2,ENSG00000255713
11203,OR4D5,ENSG00000171014
11204,OR4D6,ENSG00000166884
11205,OR4D9,ENSG00000172742
11206,OR4D10,ENSG00000254466
11207,OR4D11,ENSG00000176200
11208,OR4E1,ENSG00000276240
11209,OR4E2,ENSG00000221977
11210,OR4F3,ENSG00000230178
11211,OR4F4,ENSG00000177693
11212,OR4F5,ENSG00000186092
11213,OR4F6,ENSG00000184140
11214,OR4F15,ENSG00000182854
11215,OR4F16,ENSG00000284662
11216,OR4F17,ENSG00000176695
11217,OR4F21,ENSG00000176269
11218,OR4F29,ENSG00000284733
11219,OR4K1,ENSG00000155249
11220,OR4K2,ENSG00000165762
11221,OR4K3,ENSG00000176290
11222,OR4K5,ENSG00000176281
11223,OR4K13,ENSG00000176253
11224,OR4K14,ENSG00000169484
11225,OR4K15,ENSG00000169488
11226,OR4K17,ENSG00000176230
11227,OR4L1,ENSG00000176246
11228,OR4M1,ENSG00000176299
11229,OR4M2,ENSG00000274102
11230,OR4M2B,ENSG00000182974
11231,OR4N2,ENSG00000176294
11232,OR4N4,ENSG00000183706
11233,OR4N4C,ENSG00000279408
11234,OR4N5,ENSG00000184394
11235,OR4P4,ENSG00000181927
11236,OR4Q2,ENSG00000196383
11237,OR4Q3,ENSG00000182652
11238,OR4S1,ENSG00000176555
11239,OR4S2,ENSG00000174982
11240,OR4X1,ENSG00000176567
11241,OR4X2,ENSG00000172208
11242,OR5A1,ENSG00000172320
11243,OR5A2,ENSG00000172324
11244,OR5AC1,ENSG00000213439
11245,OR5AC2,ENSG00000196578
11246,OR5AK2,ENSG00000181273
11247,OR5AL1,ENSG00000272987
11248,OR5AN1,ENSG00000176495
11249,OR5AP2,ENSG00000172464
11250,OR5AR1,ENSG00000172459
11251,OR5AS1,ENSG00000181785
11252,OR5AU1,ENSG00000169327
11253,OR5B2,ENSG00000172365
11254,OR5B3,ENSG00000172769
11255,OR5B12,ENSG00000172362
11256,OR5B17,ENSG00000197786
11257,OR5B21,ENSG00000198283
11258,OR5C1,ENSG00000148215
11259,OR5D13,ENSG00000279761
11260,OR5D14,ENSG00000186113
11261,OR5D16,ENSG00000205029
11262,OR5D18,ENSG00000186119
11263,OR5F1,ENSG00000149133
11264,OR5G3,ENSG00000241356
11265,OR5H1,ENSG00000231192
11266,OR5H2,ENSG00000197938
11267,OR5H6,ENSG00000230301
11268,OR5H8,ENSG00000232535
11269,OR5H14,ENSG00000236032
11270,OR5H15,ENSG00000233412
11271,OR5I1,ENSG00000167825
11272,OR5J2,ENSG00000174957
11273,OR5K1,ENSG00000232382
11274,OR5K2,ENSG00000231861
11275,OR5K3,ENSG00000206536
11276,OR5K4,ENSG00000196098
11277,OR5L1,ENSG00000279395
11278,OR5L2,ENSG00000205030
11279,OR5M1,ENSG00000255012
11280,OR5M3,ENSG00000174937
11281,OR5M8,ENSG00000181371
11282,OR5M9,ENSG00000150269
11283,OR5M10,ENSG00000254834
11284,OR5M11,ENSG00000255223
11285,OR5P2,ENSG00000183303
11286,OR5P3,ENSG00000182334
11287,OR5T1,ENSG00000181698
11288,OR5T2,ENSG00000181718
11289,OR5T3,ENSG00000172489
11290,OR5V1,ENSG00000243729
11291,OR5W2,ENSG00000187612
11292,OR6A2,ENSG00000184933
11293,OR6B1,ENSG00000221813
11294,OR6B2,ENSG00000182083
11295,OR6B3,ENSG00000178586
11296,OR6C1,ENSG00000205330
11297,OR6C2,ENSG00000179695
11298,OR6C3,ENSG00000205329
11299,OR6C4,ENSG00000179626
11300,OR6C6,ENSG00000188324
11301,OR6C65,ENSG00000205328
11302,OR6C68,ENSG00000205327
11303,OR6C70,ENSG00000184954
11304,OR6C74,ENSG00000197706
11305,OR6C75,ENSG00000187857
11306,OR6C76,ENSG00000185821
11307,OR6F1,ENSG00000169214
11308,OR6J1,ENSG00000255804
11309,OR6K2,ENSG00000196171
11310,OR6K3,ENSG00000203757
11311,OR6K6,ENSG00000180433
11312,OR6M1,ENSG00000196099
11313,OR6N1,ENSG00000197403
11314,OR6N2,ENSG00000188340
11315,OR6P1,ENSG00000186440
11316,OR6Q1,ENSG00000279051
11317,OR6S1,ENSG00000181803
11318,OR6T1,ENSG00000181499
11319,OR6V1,ENSG00000225781
11320,OR6X1,ENSG00000221931
11321,OR6Y1,ENSG00000197532
11322,OR7A5,ENSG00000188269
11323,OR7A10,ENSG00000127515
11324,OR7A17,ENSG00000185385
11325,OR7C1,ENSG00000127530
11326,OR7C2,ENSG00000127529
11327,OR7D2,ENSG00000188000
11328,OR7D4,ENSG00000174667
11329,OR7E24,ENSG00000237521
11330,OR7G1,ENSG00000161807
11331,OR7G2,ENSG00000170923
11332,OR7G3,ENSG00000170920
11333,OR8A1,ENSG00000196119
11334,OR8B2,ENSG00000284680
11335,OR8B3,ENSG00000284609
11336,OR8B4,ENSG00000280090
11337,OR8B8,ENSG00000197125
11338,OR8B12,ENSG00000170953
11339,OR8D1,ENSG00000196341
11340,OR8D2,ENSG00000279116
11341,OR8D4,ENSG00000181518
11342,OR8G1,ENSG00000197849
11343,OR8G5,ENSG00000255298
11344,OR8H1,ENSG00000181693
11345,OR8H2,ENSG00000181767
11346,OR8H3,ENSG00000181761
11347,OR8I2,ENSG00000172154
11348,OR8J1,ENSG00000172487
11349,OR8J2,ENSG00000254658
11350,OR8J3,ENSG00000167822
11351,OR8K1,ENSG00000150261
11352,OR8K3,ENSG00000280314
11353,OR8K5,ENSG00000181752
11354,OR8S1,ENSG00000284723
11355,OR8U1,ENSG00000172199
11356,OR8U3,ENSG00000279961
