,GENE NAME,GENE ID
17804,UCP2,ENSG00000175567
17805,UCP3,ENSG00000175564
17806,UEVLD,ENSG00000151116
17807,UFC1,ENSG00000143222
17808,UFD1,ENSG00000070010
17809,UFL1,ENSG00000014123
17810,UFM1,ENSG00000120686
17811,UFSP1,ENSG00000176125
17812,UFSP2,ENSG00000109775
17813,UGCG,ENSG00000148154
17814,UGDH,ENSG00000109814
17815,UGGT1,ENSG00000136731
17816,UGGT2,ENSG00000102595
17817,UGP2,ENSG00000169764
17819,UGT2A1,ENSG00000173610
17820,UGT2A3,ENSG00000135220
17821,UGT2B4,ENSG00000156096
17822,UGT2B7,ENSG00000171234
17823,UGT2B10,ENSG00000109181
17824,UGT2B11,ENSG00000213759
17825,UGT2B15,ENSG00000196620
17826,UGT2B17,ENSG00000197888
17827,UGT2B28,ENSG00000135226
17828,UGT3A1,ENSG00000145626
17829,UGT3A2,ENSG00000168671
17830,UGT8,ENSG00000174607
17831,UHMK1,ENSG00000152332
17832,UHRF1,ENSG00000276043
17833,UHRF2,ENSG00000147854
17834,UIMC1,ENSG00000087206
17835,ULBP1,ENSG00000111981
17836,ULBP2,ENSG00000131015
17837,ULBP3,ENSG00000131019
17838,ULK1,ENSG00000177169
17839,ULK2,ENSG00000083290
17840,ULK3,ENSG00000140474
17841,ULK4,ENSG00000168038
17842,UMAD1,ENSG00000219545
17843,UMOD,ENSG00000169344
17844,UMODL1,ENSG00000177398
17845,UMPS,ENSG00000114491
17846,UNC5A,ENSG00000113763
17847,UNC5B,ENSG00000107731
17848,UNC5C,ENSG00000182168
17849,UNC5CL,ENSG00000124602
17850,UNC5D,ENSG00000156687
17851,UNC13A,ENSG00000130477
17852,UNC13B,ENSG00000198722
17853,UNC13C,ENSG00000137766
17854,UNC13D,ENSG00000092929
17855,UNC45A,ENSG00000140553
17856,UNC45B,ENSG00000141161
17857,UNC50,ENSG00000115446
17858,UNC79,ENSG00000133958
17859,UNC80,ENSG00000144406
17860,UNC93A,ENSG00000112494
17861,UNC93B1,ENSG00000110057
17862,UNC119,ENSG00000109103
17863,UNC119B,ENSG00000175970
17864,UNCX,ENSG00000164853
17865,UNG,ENSG00000076248
17866,UNK,ENSG00000132478
17867,UNKL,ENSG00000059145
17868,UPB1,ENSG00000100024
17869,UPF1,ENSG00000005007
17870,UPF2,ENSG00000151461
17871,UPF3A,ENSG00000169062
17872,UPF3B,ENSG00000125351
17873,UPK1A,ENSG00000105668
17874,UPK1B,ENSG00000114638
17875,UPK2,ENSG00000110375
17876,UPK3A,ENSG00000100373
17877,UPK3B,ENSG00000243566
17878,UPK3BL1,ENSG00000267368
17879,UPK3BL2,ENSG00000284981
17880,UPP1,ENSG00000183696
17881,UPP2,ENSG00000007001
17882,UPRT,ENSG00000094841
17883,UQCC1,ENSG00000101019
17884,UQCC2,ENSG00000137288
17885,UQCC3,ENSG00000204922
17886,UQCC4,ENSG00000174109
17887,UQCC5,ENSG00000168273
17888,UQCC6,ENSG00000204954
17889,UQCR10,ENSG00000184076
17890,UQCR11,ENSG00000127540
17891,UQCRB,ENSG00000156467
17892,UQCRC1,ENSG00000010256
17893,UQCRC2,ENSG00000140740
17894,UQCRFS1,ENSG00000169021
17895,UQCRH,ENSG00000173660
17896,UQCRHL,ENSG00000233954
17897,UQCRQ,ENSG00000164405
17898,URAD,ENSG00000183463
17899,URB1,ENSG00000142207
17900,URB2,ENSG00000135763
17901,URGCP,ENSG00000106608
17902,URI1,ENSG00000105176
17903,URM1,ENSG00000167118
17904,UROC1,ENSG00000159650
17905,UROD,ENSG00000126088
17906,UROS,ENSG00000188690
17907,USB1,ENSG00000103005
17908,USE1,ENSG00000053501
17909,USF1,ENSG00000158773
17910,USF2,ENSG00000105698
17911,USF3,ENSG00000176542
17912,USH1C,ENSG00000006611
17913,USH1G,ENSG00000182040
17914,USH2A,ENSG00000042781
17915,USHBP1,ENSG00000130307
17916,USO1,ENSG00000138768
17917,USP1,ENSG00000162607
17918,USP2,ENSG00000036672
17919,USP3,ENSG00000140455
17920,USP4,ENSG00000114316
17921,USP5,ENSG00000111667
17922,USP6,ENSG00000129204
17923,USP6NL,ENSG00000148429
17924,USP7,ENSG00000187555
17925,USP8,ENSG00000138592
17926,USP9X,ENSG00000124486
17927,USP9Y,ENSG00000114374
17928,USP10,ENSG00000103194
17929,USP11,ENSG00000102226
17930,USP12,ENSG00000152484
17931,USP13,ENSG00000058056
17932,USP14,ENSG00000101557
17933,USP15,ENSG00000135655
17934,USP16,ENSG00000156256
17935,USP17L1,ENSG00000230549
17936,USP17L2,ENSG00000223443
17937,USP17L3,ENSG00000225327
17938,USP17L4,ENSG00000236125
17939,USP17L5,ENSG00000227140
17940,USP17L7,ENSG00000226430
17941,USP17L8,ENSG00000237038
17942,USP17L10,ENSG00000231396
17943,USP17L11,ENSG00000233136
17944,USP17L12,ENSG00000227551
17945,USP17L13,ENSG00000232399
17946,USP17L15,ENSG00000223569
17947,USP17L17,ENSG00000249104
17948,USP17L18,ENSG00000250844
17949,USP17L19,ENSG00000248920
17950,USP17L20,ENSG00000250745
17951,USP17L21,ENSG00000249811
17952,USP17L22,ENSG00000248933
17953,USP17L23,ENSG00000250913
17954,USP17L24,ENSG00000232264
17955,USP17L25,ENSG00000230430
17956,USP17L26,ENSG00000229579
17957,USP17L27,ENSG00000235780
17958,USP17L28,ENSG00000231051
17959,USP17L29,ENSG00000231637
17960,USP17L30,ENSG00000228856
17961,USP18,ENSG00000184979
17962,USP19,ENSG00000172046
17963,USP20,ENSG00000136878
17964,USP21,ENSG00000143258
17965,USP22,ENSG00000124422
17966,USP24,ENSG00000162402
17967,USP25,ENSG00000155313
17968,USP26,ENSG00000134588
17969,USP27X,ENSG00000273820
17970,USP28,ENSG00000048028
17971,USP29,ENSG00000131864
17972,USP30,ENSG00000135093
17973,USP31,ENSG00000103404
17974,USP32,ENSG00000170832
17975,USP33,ENSG00000077254
17976,USP34,ENSG00000115464
17977,USP35,ENSG00000118369
17978,USP36,ENSG00000055483
17979,USP37,ENSG00000135913
17980,USP38,ENSG00000170185
17981,USP39,ENSG00000168883
17982,USP40,ENSG00000085982
17983,USP41,ENSG00000161133
17984,USP42,ENSG00000106346
17985,USP43,ENSG00000154914
17986,USP44,ENSG00000136014
17987,USP45,ENSG00000123552
17988,USP46,ENSG00000109189
17989,USP47,ENSG00000170242
17990,USP48,ENSG00000090686
17991,USP49,ENSG00000164663
17992,USP50,ENSG00000170236
17993,USP51,ENSG00000247746
17994,USP53,ENSG00000145390
17995,USP54,ENSG00000166348
17996,USPL1,ENSG00000132952
17997,UST,ENSG00000111962
17998,UTF1,ENSG00000171794
17999,UTP3,ENSG00000132467
18000,UTP4,ENSG00000141076
18001,UTP6,ENSG00000108651
18002,UTP11,ENSG00000183520
18003,UTP14A,ENSG00000156697
18004,UTP14C,ENSG00000253797
18005,UTP15,ENSG00000164338
18006,UTP18,ENSG00000011260
18007,UTP20,ENSG00000120800
18008,UTP23,ENSG00000147679
18009,UTP25,ENSG00000117597
18010,UTRN,ENSG00000152818
18011,UTS2,ENSG00000049247
18012,UTS2B,ENSG00000188958
18013,UTS2R,ENSG00000181408
18014,UTY,ENSG00000183878
18015,UVRAG,ENSG00000198382
18016,UVSSA,ENSG00000163945
18017,UXS1,ENSG00000115652
18018,UXT,ENSG00000126756
18019,VAC14,ENSG00000103043
18020,VAMP1,ENSG00000139190
18021,VAMP2,ENSG00000220205
18022,VAMP3,ENSG00000049245
18023,VAMP4,ENSG00000117533
18024,VAMP5,ENSG00000168899
18025,VAMP7,ENSG00000124333
18026,VAMP8,ENSG00000118640
18027,VANGL1,ENSG00000173218
18028,VANGL2,ENSG00000162738
18029,VAPA,ENSG00000101558
18030,VAPB,ENSG00000124164
18031,VARS1,ENSG00000204394
18032,VARS2,ENSG00000137411
18033,VASH1,ENSG00000071246
18034,VASH2,ENSG00000143494
18035,VASN,ENSG00000168140
18036,VASP,ENSG00000125753
18037,VAT1,ENSG00000108828
18038,VAT1L,ENSG00000171724
18039,VAV1,ENSG00000141968
18040,VAV2,ENSG00000160293
18041,VAV3,ENSG00000134215
18042,VAX1,ENSG00000148704
18043,VAX2,ENSG00000116035
18044,VBP1,ENSG00000155959
18045,VCAM1,ENSG00000162692
18046,VCAN,ENSG00000038427
18047,VCL,ENSG00000035403
18048,VCP,ENSG00000165280
18049,VCPIP1,ENSG00000175073
18050,VCPKMT,ENSG00000100483
18051,VCX,ENSG00000182583
18052,VCX2,ENSG00000177504
18053,VCX3A,ENSG00000169059
18054,VCX3B,ENSG00000205642
18055,VCY,ENSG00000129864
18056,VCY1B,ENSG00000129862
18057,VDAC1,ENSG00000213585
18058,VDAC2,ENSG00000165637
18059,VDAC3,ENSG00000078668
18060,VDR,ENSG00000111424
18061,VEGFA,ENSG00000112715
18062,VEGFB,ENSG00000173511
18063,VEGFC,ENSG00000150630
18064,VEGFD,ENSG00000165197
18065,VENTX,ENSG00000151650
18066,VEPH1,ENSG00000197415
18067,VEZF1,ENSG00000136451
18068,VEZT,ENSG00000028203
18069,VGF,ENSG00000128564
18070,VGLL1,ENSG00000102243
18071,VGLL2,ENSG00000170162
18072,VGLL3,ENSG00000206538
18073,VGLL4,ENSG00000144560
18074,VHL,ENSG00000134086
18075,VHLL,ENSG00000189030
18076,VIL1,ENSG00000127831
18077,VILL,ENSG00000136059
18078,VIM,ENSG00000026025
18079,VIP,ENSG00000146469
18080,VIPAS39,ENSG00000151445
18081,VIPR1,ENSG00000114812
18082,VIPR2,ENSG00000106018
18083,VIRMA,ENSG00000164944
18084,VIT,ENSG00000205221
18085,VKORC1,ENSG00000167397
18086,VKORC1L1,ENSG00000196715
18087,VLDLR,ENSG00000147852
18088,VMA21,ENSG00000160131
18089,VMAC,ENSG00000187650
18090,VMO1,ENSG00000182853
18091,VMP1,ENSG00000062716
18092,VN1R1,ENSG00000178201
18093,VN1R2,ENSG00000196131
18094,VN1R4,ENSG00000228567
18095,VN1R5,ENSG00000197617
18096,VNN1,ENSG00000112299
18097,VNN2,ENSG00000112303
18098,VOPP1,ENSG00000154978
18099,VPREB1,ENSG00000169575
18100,VPREB3,ENSG00000128218
18101,VPS4A,ENSG00000132612
18102,VPS4B,ENSG00000119541
18103,VPS8,ENSG00000156931
18104,VPS9D1,ENSG00000075399
18105,VPS11,ENSG00000160695
18106,VPS13A,ENSG00000197969
18107,VPS13B,ENSG00000132549
18108,VPS13C,ENSG00000129003
18109,VPS13D,ENSG00000048707
18110,VPS16,ENSG00000215305
18111,VPS18,ENSG00000104142
18112,VPS25,ENSG00000131475
18113,VPS26A,ENSG00000122958
18114,VPS26B,ENSG00000151502
18115,VPS26C,ENSG00000157538
18116,VPS28,ENSG00000160948
18117,VPS29,ENSG00000111237
18118,VPS33A,ENSG00000139719
18119,VPS33B,ENSG00000184056
18120,VPS35,ENSG00000069329
18121,VPS35L,ENSG00000103544
18122,VPS36,ENSG00000136100
18123,VPS37A,ENSG00000155975
18124,VPS37B,ENSG00000139722
18125,VPS37C,ENSG00000167987
18126,VPS37D,ENSG00000176428
18127,VPS39,ENSG00000166887
18128,VPS41,ENSG00000006715
18129,VPS45,ENSG00000136631
18130,VPS50,ENSG00000004766
18131,VPS51,ENSG00000149823
18132,VPS52,ENSG00000223501
18133,VPS53,ENSG00000141252
18134,VPS54,ENSG00000143952
18135,VPS72,ENSG00000163159
18136,VRK1,ENSG00000100749
18137,VRK2,ENSG00000028116
18138,VRK3,ENSG00000105053
18139,VRTN,ENSG00000133980
18140,VSIG1,ENSG00000101842
18141,VSIG2,ENSG00000019102
18142,VSIG4,ENSG00000155659
18143,VSIG8,ENSG00000243284
18144,VSIG10,ENSG00000176834
18145,VSIG10L,ENSG00000186806
18146,VSIG10L2,ENSG00000283703
18147,VSIR,ENSG00000107738
18148,VSNL1,ENSG00000163032
18149,VSTM1,ENSG00000189068
18150,VSTM2A,ENSG00000170419
18151,VSTM2B,ENSG00000187135
18152,VSTM2L,ENSG00000132821
18153,VSTM4,ENSG00000165633
18154,VSTM5,ENSG00000214376
18155,VSX1,ENSG00000100987
18156,VSX2,ENSG00000119614
18157,VTA1,ENSG00000009844
18158,VTCN1,ENSG00000134258
18159,VTI1A,ENSG00000151532
18160,VTI1B,ENSG00000100568
18161,VTN,ENSG00000109072
18162,VWA1,ENSG00000179403
18163,VWA2,ENSG00000165816
18164,VWA3A,ENSG00000175267
18165,VWA3B,ENSG00000168658
18166,VWA5A,ENSG00000110002
18167,VWA5B1,ENSG00000158816
18168,VWA5B2,ENSG00000145198
18169,VWA7,ENSG00000204396
18170,VWA8,ENSG00000102763
18171,VWC2,ENSG00000188730
18172,VWC2L,ENSG00000174453
18173,VWCE,ENSG00000167992
18174,VWDE,ENSG00000146530
18175,VWF,ENSG00000110799
18176,VXN,ENSG00000169085
18177,WAC,ENSG00000095787
18178,WAPL,ENSG00000062650
18179,WARS1,ENSG00000140105
18180,WARS2,ENSG00000116874
18181,WAS,ENSG00000015285
18182,WASF1,ENSG00000112290
18183,WASF2,ENSG00000158195
18184,WASF3,ENSG00000132970
18185,WASHC1,ENSG00000181404
18186,WASHC2A,ENSG00000099290
18187,WASHC2C,ENSG00000172661
18188,WASHC3,ENSG00000120860
18189,WASHC4,ENSG00000136051
18190,WASHC5,ENSG00000164961
18191,WASL,ENSG00000106299
18192,WBP1,ENSG00000239779
18193,WBP1L,ENSG00000166272
18194,WBP2,ENSG00000132471
18195,WBP2NL,ENSG00000183066
18196,WBP4,ENSG00000120688
18197,WBP11,ENSG00000084463
18198,WDCP,ENSG00000163026
18199,WDFY1,ENSG00000085449
18200,WDFY2,ENSG00000139668
18201,WDFY3,ENSG00000163625
18202,WDFY4,ENSG00000128815
18203,WDHD1,ENSG00000198554
18204,WDPCP,ENSG00000143951
18205,WDR1,ENSG00000071127
18206,WDR3,ENSG00000065183
18207,WDR4,ENSG00000160193
18208,WDR5,ENSG00000196363
18209,WDR5B,ENSG00000196981
18210,WDR6,ENSG00000178252
18211,WDR7,ENSG00000091157
18212,WDR11,ENSG00000120008
18213,WDR12,ENSG00000138442
18214,WDR13,ENSG00000101940
18215,WDR17,ENSG00000150627
18216,WDR18,ENSG00000065268
18217,WDR19,ENSG00000157796
18218,WDR20,ENSG00000140153
18219,WDR24,ENSG00000127580
18220,WDR25,ENSG00000176473
18221,WDR26,ENSG00000162923
18222,WDR27,ENSG00000184465
18223,WDR31,ENSG00000148225
18224,WDR33,ENSG00000136709
18225,WDR35,ENSG00000118965
18226,WDR36,ENSG00000134987
18227,WDR37,ENSG00000047056
18228,WDR38,ENSG00000136918
18229,WDR41,ENSG00000164253
18230,WDR43,ENSG00000163811
18231,WDR44,ENSG00000131725
18232,WDR45,ENSG00000196998
18233,WDR45B,ENSG00000141580
18234,WDR46,ENSG00000227057
18235,WDR47,ENSG00000085433
18236,WDR48,ENSG00000114742
18237,WDR49,ENSG00000174776
18238,WDR53,ENSG00000185798
18239,WDR54,ENSG00000005448
18240,WDR55,ENSG00000120314
18241,WDR59,ENSG00000103091
18242,WDR62,ENSG00000075702
18243,WDR64,ENSG00000162843
18244,WDR70,ENSG00000082068
18245,WDR72,ENSG00000166415
18246,WDR73,ENSG00000177082
18247,WDR74,ENSG00000133316
18248,WDR75,ENSG00000115368
18249,WDR76,ENSG00000092470
18250,WDR77,ENSG00000116455
18251,WDR81,ENSG00000167716
18252,WDR82,ENSG00000164091
18253,WDR83,ENSG00000123154
18254,WDR83OS,ENSG00000105583
18255,WDR86,ENSG00000187260
18256,WDR87,ENSG00000171804
18257,WDR88,ENSG00000166359
18258,WDR89,ENSG00000140006
18259,WDR90,ENSG00000161996
18260,WDR91,ENSG00000105875
18261,WDR93,ENSG00000140527
18262,WDR97,ENSG00000179698
18263,WDSUB1,ENSG00000196151
18264,WDTC1,ENSG00000142784
18265,WEE1,ENSG00000166483
18266,WEE2,ENSG00000214102
18267,WFDC1,ENSG00000103175
18268,WFDC2,ENSG00000101443
18269,WFDC3,ENSG00000124116
18270,WFDC5,ENSG00000175121
18271,WFDC6,ENSG00000243543
18272,WFDC8,ENSG00000158901
18273,WFDC9,ENSG00000180205
18274,WFDC10A,ENSG00000180305
18275,WFDC10B,ENSG00000182931
18276,WFDC11,ENSG00000180083
18277,WFDC12,ENSG00000168703
18278,WFDC13,ENSG00000168634
18279,WFIKKN1,ENSG00000127578
18280,WFIKKN2,ENSG00000173714
18281,WFS1,ENSG00000109501
18282,WHAMM,ENSG00000156232
18283,WHRN,ENSG00000095397
18284,WIF1,ENSG00000156076
18285,WIPF1,ENSG00000115935
18286,WIPF2,ENSG00000171475
18287,WIPF3,ENSG00000122574
18288,WIPI1,ENSG00000070540
18289,WIPI2,ENSG00000157954
18290,WIZ,ENSG00000011451
18291,WLS,ENSG00000116729
18292,WNK1,ENSG00000060237
18293,WNK2,ENSG00000165238
18294,WNK3,ENSG00000196632
18295,WNK4,ENSG00000126562
18296,WNT1,ENSG00000125084
18297,WNT2,ENSG00000105989
18298,WNT2B,ENSG00000134245
18299,WNT3,ENSG00000108379
18300,WNT3A,ENSG00000154342
18301,WNT4,ENSG00000162552
18302,WNT5A,ENSG00000114251
18303,WNT5B,ENSG00000111186
18304,WNT6,ENSG00000115596
18305,WNT7A,ENSG00000154764
18306,WNT7B,ENSG00000188064
18307,WNT8A,ENSG00000061492
18308,WNT8B,ENSG00000075290
18309,WNT9A,ENSG00000143816
18310,WNT9B,ENSG00000158955
18311,WNT10A,ENSG00000135925
18312,WNT10B,ENSG00000169884
18313,WNT11,ENSG00000085741
18314,WNT16,ENSG00000002745
18315,WRAP53,ENSG00000141499
18316,WRAP73,ENSG00000116213
18317,WRN,ENSG00000165392
18318,WRNIP1,ENSG00000124535
18319,WSB1,ENSG00000109046
18320,WSB2,ENSG00000176871
18321,WSCD1,ENSG00000179314
18322,WSCD2,ENSG00000075035
18323,WT1,ENSG00000184937
18324,WTAP,ENSG00000146457
18325,WTIP,ENSG00000142279
18326,WWC1,ENSG00000113645
18327,WWC2,ENSG00000151718
18328,WWC3,ENSG00000047644
18329,WWOX,ENSG00000186153
18330,WWP1,ENSG00000123124
18331,WWP2,ENSG00000198373
18332,WWTR1,ENSG00000018408
18333,XAB2,ENSG00000076924
18334,XAF1,ENSG00000132530
18335,XAGE1A,ENSG00000204379
18336,XAGE1B,ENSG00000204382
18337,XAGE2,ENSG00000155622
18338,XAGE3,ENSG00000171402
18339,XAGE5,ENSG00000171405
18340,XBP1,ENSG00000100219
18341,XCL1,ENSG00000143184
18342,XCL2,ENSG00000143185
18343,XCR1,ENSG00000173578
18344,XDH,ENSG00000158125
18345,XG,ENSG00000124343
18346,XIAP,ENSG00000101966
18347,XIRP1,ENSG00000168334
18348,XIRP2,ENSG00000163092
18349,XK,ENSG00000047597
18350,XKR3,ENSG00000172967
18351,XKR4,ENSG00000206579
18352,XKR5,ENSG00000275591
18353,XKR6,ENSG00000171044
18354,XKR7,ENSG00000260903
18355,XKR8,ENSG00000158156
18356,XKR9,ENSG00000221947
18357,XKRX,ENSG00000182489
18358,XNDC1N,ENSG00000254469
18359,XPA,ENSG00000136936
18360,XPC,ENSG00000154767
18361,XPNPEP1,ENSG00000108039
18362,XPNPEP2,ENSG00000122121
18363,XPNPEP3,ENSG00000196236
18364,XPO1,ENSG00000082898
18365,XPO4,ENSG00000132953
18366,XPO5,ENSG00000124571
18367,XPO6,ENSG00000169180
18368,XPO7,ENSG00000130227
18369,XPOT,ENSG00000184575
18370,XPR1,ENSG00000143324
18371,XRCC1,ENSG00000073050
18372,XRCC2,ENSG00000196584
18373,XRCC3,ENSG00000126215
18374,XRCC4,ENSG00000152422
18375,XRCC5,ENSG00000079246
18376,XRCC6,ENSG00000196419
18377,XRN1,ENSG00000114127
18378,XRN2,ENSG00000088930
18379,XRRA1,ENSG00000166435
18380,XXYLT1,ENSG00000173950
18381,XYLB,ENSG00000093217
18382,XYLT1,ENSG00000103489
18383,XYLT2,ENSG00000015532
18384,YAE1,ENSG00000241127
18385,YAF2,ENSG00000015153
18386,YAP1,ENSG00000137693
18387,YARS1,ENSG00000134684
18388,YARS2,ENSG00000139131
18389,YBEY,ENSG00000182362
18390,YBX1,ENSG00000065978
18391,YBX2,ENSG00000006047
18392,YBX3,ENSG00000060138
18393,YDJC,ENSG00000161179
18394,YEATS2,ENSG00000163872
18395,YEATS4,ENSG00000127337
18396,YES1,ENSG00000176105
18397,YIF1A,ENSG00000174851
18398,YIF1B,ENSG00000167645
18399,YIPF1,ENSG00000058799
18400,YIPF2,ENSG00000130733
18401,YIPF3,ENSG00000137207
18402,YIPF4,ENSG00000119820
18403,YIPF5,ENSG00000145817
18404,YIPF6,ENSG00000181704
18405,YIPF7,ENSG00000177752
18406,YJEFN3,ENSG00000250067
18407,YJU2,ENSG00000105248
18408,YJU2B,ENSG00000104957
18409,YKT6,ENSG00000106636
18410,YLPM1,ENSG00000119596
18411,YME1L1,ENSG00000136758
18412,YOD1,ENSG00000180667
18413,YPEL1,ENSG00000100027
18414,YPEL2,ENSG00000175155
18415,YPEL3,ENSG00000090238
18416,YPEL4,ENSG00000166793
18417,YPEL5,ENSG00000119801
18418,YRDC,ENSG00000196449
18419,YTHDC1,ENSG00000083896
18420,YTHDC2,ENSG00000047188
18421,YTHDF1,ENSG00000149658
18422,YTHDF2,ENSG00000198492
18423,YTHDF3,ENSG00000185728
18424,YWHAB,ENSG00000166913
18425,YWHAE,ENSG00000108953
18426,YWHAG,ENSG00000170027
18427,YWHAH,ENSG00000128245
18428,YWHAQ,ENSG00000134308
18429,YWHAZ,ENSG00000164924
18430,YY1,ENSG00000100811
18431,YY1AP1,ENSG00000163374
18432,YY2,ENSG00000230797
18433,ZACN,ENSG00000186919
18434,ZAN,ENSG00000146839
18435,ZAP70,ENSG00000115085
18436,ZAR1,ENSG00000182223
18437,ZAR1L,ENSG00000189167
18438,ZBBX,ENSG00000169064
18439,ZBED1,ENSG00000214717
18440,ZBED2,ENSG00000177494
18441,ZBED3,ENSG00000132846
18442,ZBED4,ENSG00000100426
18443,ZBED5,ENSG00000236287
18444,ZBED6,ENSG00000257315
18445,ZBP1,ENSG00000124256
18446,ZBTB1,ENSG00000126804
18447,ZBTB2,ENSG00000181472
18448,ZBTB3,ENSG00000185670
18449,ZBTB4,ENSG00000174282
18450,ZBTB5,ENSG00000168795
18451,ZBTB6,ENSG00000186130
18452,ZBTB7A,ENSG00000178951
18453,ZBTB7B,ENSG00000160685
18454,ZBTB7C,ENSG00000184828
18455,ZBTB8A,ENSG00000160062
18456,ZBTB8B,ENSG00000273274
18457,ZBTB8OS,ENSG00000176261
18458,ZBTB9,ENSG00000213588
18459,ZBTB10,ENSG00000205189
18460,ZBTB11,ENSG00000066422
18461,ZBTB12,ENSG00000204366
18462,ZBTB14,ENSG00000198081
18463,ZBTB16,ENSG00000109906
18464,ZBTB17,ENSG00000116809
18465,ZBTB18,ENSG00000179456
18466,ZBTB20,ENSG00000181722
18467,ZBTB21,ENSG00000173276
18468,ZBTB22,ENSG00000236104
18469,ZBTB24,ENSG00000112365
18470,ZBTB25,ENSG00000089775
18471,ZBTB26,ENSG00000171448
18472,ZBTB32,ENSG00000011590
18473,ZBTB33,ENSG00000177485
18474,ZBTB34,ENSG00000177125
18475,ZBTB37,ENSG00000185278
18476,ZBTB38,ENSG00000177311
18477,ZBTB39,ENSG00000166860
18478,ZBTB40,ENSG00000184677
18479,ZBTB41,ENSG00000177888
18480,ZBTB42,ENSG00000179627
18481,ZBTB43,ENSG00000169155
18482,ZBTB44,ENSG00000196323
18483,ZBTB45,ENSG00000119574
18484,ZBTB46,ENSG00000130584
18485,ZBTB47,ENSG00000114853
18486,ZBTB48,ENSG00000204859
18487,ZBTB49,ENSG00000168826
18488,ZC2HC1A,ENSG00000104427
18489,ZC2HC1B,ENSG00000118491
18490,ZC2HC1C,ENSG00000119703
18491,ZC3H3,ENSG00000014164
18492,ZC3H4,ENSG00000130749
18493,ZC3H6,ENSG00000188177
18494,ZC3H7A,ENSG00000122299
18495,ZC3H7B,ENSG00000100403
18496,ZC3H8,ENSG00000144161
18497,ZC3H10,ENSG00000135482
18498,ZC3H11A,ENSG00000058673
18499,ZC3H11B,ENSG00000215817
18500,ZC3H11C,ENSG00000214558
18501,ZC3H12A,ENSG00000163874
18502,ZC3H12B,ENSG00000102053
18503,ZC3H12C,ENSG00000149289
18504,ZC3H12D,ENSG00000178199
18505,ZC3H13,ENSG00000123200
18506,ZC3H14,ENSG00000100722
18507,ZC3H15,ENSG00000065548
18508,ZC3H18,ENSG00000158545
18509,ZC3HAV1,ENSG00000105939
18510,ZC3HAV1L,ENSG00000146858
18511,ZC3HC1,ENSG00000091732
18512,ZC4H2,ENSG00000126970
18513,ZCCHC2,ENSG00000141664
18514,ZCCHC3,ENSG00000247315
18515,ZCCHC4,ENSG00000168228
18516,ZCCHC7,ENSG00000147905
18517,ZCCHC8,ENSG00000033030
18518,ZCCHC9,ENSG00000131732
18519,ZCCHC10,ENSG00000155329
18520,ZCCHC12,ENSG00000174460
18521,ZCCHC13,ENSG00000187969
18522,ZCCHC14,ENSG00000140948
18523,ZCCHC17,ENSG00000121766
18524,ZCCHC18,ENSG00000166707
18525,ZCCHC24,ENSG00000165424
18526,ZCRB1,ENSG00000139168
18527,ZCWPW1,ENSG00000078487
18528,ZCWPW2,ENSG00000206559
18529,ZDBF2,ENSG00000204186
18530,ZDHHC1,ENSG00000159714
18531,ZDHHC2,ENSG00000104219
18532,ZDHHC3,ENSG00000163812
18533,ZDHHC4,ENSG00000136247
18534,ZDHHC5,ENSG00000156599
18535,ZDHHC6,ENSG00000023041
18536,ZDHHC7,ENSG00000153786
18537,ZDHHC8,ENSG00000099904
18538,ZDHHC9,ENSG00000188706
18539,ZDHHC11,ENSG00000188818
18540,ZDHHC11B,ENSG00000206077
18541,ZDHHC12,ENSG00000160446
18542,ZDHHC13,ENSG00000177054
18543,ZDHHC14,ENSG00000175048
18544,ZDHHC15,ENSG00000102383
18545,ZDHHC16,ENSG00000171307
18546,ZDHHC17,ENSG00000186908
18547,ZDHHC18,ENSG00000204160
18548,ZDHHC19,ENSG00000163958
18549,ZDHHC20,ENSG00000180776
18550,ZDHHC21,ENSG00000175893
18551,ZDHHC22,ENSG00000177108
18552,ZDHHC23,ENSG00000184307
18553,ZDHHC24,ENSG00000174165
18554,ZEB1,ENSG00000148516
18555,ZEB2,ENSG00000169554
18556,ZER1,ENSG00000160445
18557,ZFAND1,ENSG00000104231
18558,ZFAND2A,ENSG00000178381
18559,ZFAND2B,ENSG00000158552
18560,ZFAND3,ENSG00000156639
18561,ZFAND4,ENSG00000172671
18562,ZFAND5,ENSG00000107372
18563,ZFAND6,ENSG00000086666
18564,ZFAT,ENSG00000066827
